,Dataset,Model,Next Step,Next Resource,Last Resource,Outcome,Next relative Timestamp,Duration to Outcome,Activity Suffix,Resource Suffix
0,Helpdesk,Evermann,0.5291666388511658,0.21369047462940216,0.8107143044471741,0.9940476417541504,,,,
1,Helpdesk,Tax_Spezialized,0.7898809313774109,,,0.9940476417541504,7.5338053703308105,7.093758583068848,,
2,Helpdesk,Tax_Shared,0.7875000238418579,,,0.9940476417541504,5.204212188720703,6.706272602081299,,
3,Helpdesk,Tax_Mixed,0.30148810148239136,,,0.9940476417541504,14.855350494384766,7.099287509918213,,
4,Helpdesk,Camargo_Spezialized,0.7883928418159485,0.22440476715564728,0.8107143044471741,0.9940476417541504,7.703012466430664,6.631237983703613,,
5,Helpdesk,Camargo_concat,0.5625,0.43244048953056335,0.8107143044471741,0.9940476417541504,7.5979509353637695,6.4744768142700195,,
6,Helpdesk,Camargo_fullconcat,0.8089285492897034,0.43244048953056335,0.8107143044471741,0.9940476417541504,4.873561382293701,7.084167003631592,,
7,Helpdesk,MiDA,0.7875000238418579,0.22440476715564728,0.8107143044471741,0.9940476417541504,4.890096187591553,6.578507423400879,,
8,Helpdesk,MPPN,0.8044642806053162,0.6940476298332214,0.8491071462631226,0.9940476417541504,5.093906879425049,6.648643493652344,,
9,Mobis,Evermann,0.7797977924346924,0.16291901469230652,0.07450642436742783,0.797977864742279,,,,
10,Mobis,Tax_Spezialized,0.8433642983436584,,,0.797977864742279,4.365451812744141,24.48900604248047,,
11,Mobis,Tax_Shared,0.9201671481132507,,,0.797977864742279,2.8275468349456787,21.018163681030273,,
12,Mobis,Tax_Mixed,0.8201448321342468,,,0.797977864742279,1.8489830493927002,20.5131778717041,,
13,Mobis,Camargo_Spezialized,0.8994035720825195,0.16291901469230652,0.07450642436742783,0.797977864742279,3.80110764503479,30.27804183959961,,
14,Mobis,Camargo_concat,0.798137366771698,0.16291901469230652,0.07450642436742783,0.797977864742279,4.13564920425415,30.282745361328125,,
15,Mobis,Camargo_fullconcat,0.8456287980079651,0.16291901469230652,0.07450642436742783,0.797977864742279,4.6621551513671875,24.369176864624023,,
16,Mobis,MiDA,0.7882180213928223,0.16291901469230652,0.08385162800550461,0.797977864742279,3.3169751167297363,24.96226692199707,,
17,Mobis,MPPN,0.9291296005249023,0.5569164156913757,0.13290594518184662,0.8084074854850769,4.360191822052002,23.68963050842285,,
18,BPIC12,Evermann,0.45220133662223816,0.14904165267944336,0.1721937507390976,0.4166666567325592,,,,
19,BPIC12,Tax_Spezialized,0.8051997423171997,,,0.4166666567325592,0.5982958674430847,7.438697338104248,,
20,BPIC12,Tax_Shared,0.8144748210906982,,,0.5083974003791809,0.7739350199699402,6.602772235870361,,
21,BPIC12,Tax_Mixed,0.7581127285957336,,,0.4166666567325592,0.42078399658203125,6.752936840057373,,
22,BPIC12,Camargo_Spezialized,0.8031834363937378,0.7360755205154419,0.1721937507390976,0.4166666567325592,0.47390323877334595,7.844872951507568,,
23,BPIC12,Camargo_concat,0.8075244426727295,0.5185027122497559,0.1721937507390976,0.4166666567325592,0.47187256813049316,7.783876419067383,,
24,BPIC12,Camargo_fullconcat,0.6568222641944885,0.14904165267944336,0.1721937507390976,0.4166666567325592,0.8634998202323914,6.571656703948975,,
25,BPIC12,MiDA,0.5691242218017578,0.14904165267944336,0.1721937507390976,0.4166666567325592,0.6538558602333069,6.595259189605713,,
26,BPIC12,MPPN,0.8479931950569153,0.7726302146911621,0.31219756603240967,0.5323797464370728,0.7941601872444153,6.6260480880737305,,
27,BPIC12_A,Evermann,0.7313370704650879,0.4697442352771759,0.2373674362897873,0.3756498098373413,,,,
28,BPIC12_A,Tax_Spezialized,0.6224786639213562,,,0.3756498098373413,1.286728858947754,7.6071271896362305,,
29,BPIC12_A,Tax_Shared,0.7419421672821045,,,0.5121647119522095,1.2861813306808472,7.527405261993408,,
30,BPIC12_A,Tax_Mixed,0.2720939815044403,,,0.3756498098373413,1.346305012702942,8.178851127624512,,
31,BPIC12_A,Camargo_Spezialized,0.7547307014465332,0.4697442352771759,0.2373674362897873,0.3756498098373413,1.2693825960159302,8.02315902709961,,
32,BPIC12_A,Camargo_concat,0.6822624206542969,0.4697442352771759,0.2373674362897873,0.3756498098373413,1.9000190496444702,7.788814067840576,,
33,BPIC12_A,Camargo_fullconcat,0.7522354125976562,0.4697442352771759,0.2373674362897873,0.3756498098373413,1.490294098854065,7.683955192565918,,
34,BPIC12_A,MiDA,0.2720939815044403,0.4697442352771759,0.2373674362897873,0.3756498098373413,1.3697038888931274,7.605469703674316,,
35,BPIC12_A,MPPN,0.7514036297798157,0.6747764348983765,0.3412351906299591,0.5194427371025085,1.3862565755844116,7.694725036621094,,
36,BPIC12_O,Evermann,0.5362402200698853,0.21916235983371735,0.18148785829544067,0.5109963417053223,,,,
37,BPIC12_O,Tax_Spezialized,0.5362402200698853,,,0.5109963417053223,2.5280544757843018,7.763176441192627,,
38,BPIC12_O,Tax_Shared,0.7886785268783569,,,0.5109963417053223,2.155621290206909,7.70249080657959,,
39,BPIC12_O,Tax_Mixed,0.7752916216850281,,,0.5109963417053223,2.074439525604248,9.144779205322266,,
40,BPIC12_O,Camargo_Spezialized,0.8240581154823303,0.36393192410469055,0.18148785829544067,0.5109963417053223,2.2272515296936035,8.02590274810791,,
41,BPIC12_O,Camargo_concat,0.7827500700950623,0.2717536687850952,0.18148785829544067,0.5109963417053223,2.1732962131500244,7.957755088806152,,
42,BPIC12_O,Camargo_fullconcat,0.789825975894928,0.3145917057991028,0.18148785829544067,0.5109963417053223,2.2097795009613037,7.621774196624756,,
43,BPIC12_O,MiDA,0.5362402200698853,0.14037100970745087,0.18148785829544067,0.5109963417053223,2.465390682220459,7.638796806335449,,
44,BPIC12_O,MPPN,0.8269267678260803,0.6364505887031555,0.1830177903175354,0.513673722743988,2.487596035003662,7.623021125793457,,
45,BPIC12_Wc,Evermann,0.7737887501716614,0.10437962412834167,0.1104462742805481,0.4353029131889343,,,,
46,BPIC12_Wc,Tax_Spezialized,0.6047536134719849,,,0.4353029131889343,1.6845271587371826,7.875986099243164,,
47,BPIC12_Wc,Tax_Shared,0.7700490355491638,,,0.565528154373169,1.718971848487854,7.353410720825195,,
48,BPIC12_Wc,Tax_Mixed,0.7737887501716614,,,0.4353029131889343,1.6089476346969604,7.409196853637695,,
49,BPIC12_Wc,Camargo_Spezialized,0.7737887501716614,0.10437962412834167,0.1104462742805481,0.4353029131889343,1.8052866458892822,8.340218544006348,,
50,BPIC12_Wc,Camargo_concat,0.7737887501716614,0.10437962412834167,0.1104462742805481,0.4353029131889343,1.9650081396102905,8.366422653198242,,
51,BPIC12_Wc,Camargo_fullconcat,0.8213247060775757,0.10437962412834167,0.1104462742805481,0.4353029131889343,2.0614233016967773,7.423521041870117,,
52,BPIC12_Wc,MiDA,0.8124324679374695,0.10437962412834167,0.14343887567520142,0.4353029131889343,1.5977801084518433,7.416772365570068,,
53,BPIC12_Wc,MPPN,0.8109365701675415,0.22097565233707428,0.13778774440288544,0.536441445350647,1.7449119091033936,7.643911361694336,,
54,BPIC13_CP,Evermann,0.5245901346206665,0.07618129253387451,0.21118611097335815,1.0,,,,
55,BPIC13_CP,Tax_Spezialized,0.5245901346206665,,,1.0,49.807804107666016,143.4692840576172,,
56,BPIC13_CP,Tax_Shared,0.5207328796386719,,,1.0,46.001712799072266,129.6547088623047,,
