,Dataset,Model,Next Step,Next Resource,Last Resource,Outcome,Next relative Timestamp,Duration to Outcome,Activity Suffix,Resource Suffix
0,Helpdesk,Evermann,0.5511904954910278,0.22440476715564728,0.8107143044471741,0.9940476417541504,,,,
1,Helpdesk,Tax_Spezialized,0.5285714268684387,,,0.9940476417541504,9.262922286987305,6.9643049240112305,,
2,Helpdesk,Tax_Shared,0.7955357432365417,,,0.9940476417541504,5.027144432067871,6.593191146850586,,
3,Helpdesk,Tax_Mixed,0.29553571343421936,,,0.9940476417541504,14.855193138122559,7.2512102127075195,,
4,Helpdesk,Camargo_Spezialized,0.30148810148239136,0.22440476715564728,0.8107143044471741,0.9940476417541504,8.04879093170166,6.8602118492126465,,
5,Helpdesk,Camargo_concat,0.561904788017273,0.43244048953056335,0.8107143044471741,0.9940476417541504,7.634554386138916,6.897635459899902,,
6,Helpdesk,Camargo_fullconcat,0.5547618865966797,0.43244048953056335,0.8107143044471741,0.9940476417541504,5.708459377288818,7.14915132522583,,
7,Helpdesk,MiDA,0.5625,0.22440476715564728,0.8107143044471741,0.9940476417541504,4.83582878112793,6.554924488067627,,
8,Helpdesk,MPPN,0.8059523701667786,0.6833333373069763,0.8366071581840515,0.9940476417541504,5.343369960784912,6.792562007904053,,
9,Mobis,Evermann,0.6011865139007568,0.16291901469230652,0.07450642436742783,0.797977864742279,,,,
10,Mobis,Tax_Spezialized,0.9320958256721497,,,0.797977864742279,2.1952037811279297,28.28498077392578,,
11,Mobis,Tax_Shared,0.9222403168678284,,,0.8169553279876709,2.0963449478149414,20.848114013671875,,
12,Mobis,Tax_Mixed,0.481708288192749,,,0.797977864742279,1.975962519645691,20.639896392822266,,
13,Mobis,Camargo_Spezialized,0.870315432548523,0.16291901469230652,0.07450642436742783,0.797977864742279,5.309382438659668,29.954578399658203,,
14,Mobis,Camargo_concat,0.8134468793869019,0.16291901469230652,0.07450642436742783,0.797977864742279,5.337365627288818,30.571855545043945,,
15,Mobis,Camargo_fullconcat,0.836219847202301,0.16291901469230652,0.07450642436742783,0.797977864742279,3.956583023071289,24.748851776123047,,
16,Mobis,MiDA,0.8367301225662231,0.16291901469230652,0.07450642436742783,0.797977864742279,3.0912716388702393,24.52424430847168,,
17,Mobis,MPPN,0.9289063215255737,0.5580965280532837,0.07450642436742783,0.8130641579627991,4.367974281311035,21.42955780029297,,
18,BPIC12,Evermann,0.4483110308647156,0.14904165267944336,0.1721937507390976,0.4166666567325592,,,,
19,BPIC12,Tax_Spezialized,0.7617658376693726,,,0.4166666567325592,0.7860904932022095,7.654335021972656,,
20,BPIC12,Tax_Shared,0.8278299570083618,,,0.4789828360080719,0.38116422295570374,6.743826389312744,,
21,BPIC12,Tax_Mixed,0.7692617774009705,,,0.4166666567325592,0.374352365732193,6.6413774490356445,,
22,BPIC12,Camargo_Spezialized,0.7742195725440979,0.2099819779396057,0.1721937507390976,0.4166666567325592,0.7988008856773376,7.751824855804443,,
23,BPIC12,Camargo_concat,0.7147974371910095,0.14904165267944336,0.1721937507390976,0.4166666567325592,1.0292702913284302,7.8285675048828125,,
24,BPIC12,Camargo_fullconcat,0.7733893394470215,0.42314261198043823,0.23038238286972046,0.4166666567325592,0.8091815114021301,6.6651201248168945,,
25,BPIC12,MiDA,0.6266486644744873,0.14904165267944336,0.1721937507390976,0.4166666567325592,0.606248676776886,6.5784454345703125,,
26,BPIC12,MPPN,0.8418018817901611,0.7774931192398071,0.31561344861984253,0.5276354551315308,0.7143283486366272,6.681243419647217,,
27,BPIC12_A,Evermann,0.2720939815044403,0.4697442352771759,0.2373674362897873,0.4020586311817169,,,,
28,BPIC12_A,Tax_Spezialized,0.2720939815044403,,,0.3756498098373413,2.0891647338867188,7.644083023071289,,
29,BPIC12_A,Tax_Shared,0.7420461773872375,,,0.4916822612285614,1.378702998161316,7.633640289306641,,
