,Dataset,Model,Next Step,Next Resource,Last Resource,Outcome,Next relative Timestamp,Duration to Outcome,Activity Suffix,Resource Suffix
0,Helpdesk,Evermann,0.7877976298332214,0.22440476715564728,0.8107143044471741,0.9940476417541504,,,,
1,Helpdesk,Tax_Spezialized,0.7901785969734192,,,0.9940476417541504,7.563767433166504,6.56082010269165,,
2,Helpdesk,Tax_Shared,0.7925595045089722,,,0.9940476417541504,5.010653018951416,6.561881065368652,,
3,Helpdesk,Tax_Mixed,0.30148810148239136,,,0.9940476417541504,14.859031677246094,7.082744598388672,,
4,Helpdesk,Camargo_Spezialized,0.7883928418159485,0.21369047462940216,0.8107143044471741,0.9940476417541504,7.629171371459961,6.633286952972412,,
5,Helpdesk,Camargo_concat,0.7958333492279053,0.43244048953056335,0.8107143044471741,0.9940476417541504,7.685080051422119,6.554989814758301,,
6,Helpdesk,Camargo_fullconcat,0.805654764175415,0.4318452477455139,0.8107143044471741,0.9940476417541504,5.3648529052734375,7.202856063842773,,
7,Helpdesk,MiDA,0.7788690328598022,0.21369047462940216,0.8107143044471741,0.9940476417541504,4.916187286376953,6.520172595977783,,
8,Helpdesk,MPPN,0.8065476417541504,0.6997023820877075,0.8502976298332214,0.9940476417541504,5.1386613845825195,6.690908432006836,,
9,Mobis,Evermann,0.9287787675857544,0.16291901469230652,0.07450642436742783,0.797977864742279,,,,
10,Mobis,Tax_Spezialized,0.8869326710700989,,,0.797977864742279,4.304467678070068,30.049222946166992,,
11,Mobis,Tax_Shared,0.927183985710144,,,0.797977864742279,1.8303884267807007,20.752927780151367,,
12,Mobis,Tax_Mixed,0.2834816575050354,,,0.797977864742279,3.1166036128997803,22.51367950439453,,
13,Mobis,Camargo_Spezialized,0.8685612082481384,0.16291901469230652,0.07450642436742783,0.797977864742279,4.2705159187316895,30.467844009399414,,
14,Mobis,Camargo_concat,0.8218352198600769,0.16291901469230652,0.07450642436742783,0.797977864742279,5.713039398193359,29.9665470123291,,
15,Mobis,Camargo_fullconcat,0.8782253861427307,0.16291901469230652,0.07450642436742783,0.797977864742279,4.808494567871094,24.214441299438477,,
16,Mobis,MiDA,0.8164768815040588,0.16291901469230652,0.07450642436742783,0.797977864742279,2.6044654846191406,24.30113410949707,,
17,Mobis,MPPN,0.9354766607284546,0.5239052176475525,0.10251012444496155,0.8139891028404236,4.302424430847168,21.839801788330078,,
18,BPIC12,Evermann,0.7104327082633972,0.14904165267944336,0.1721937507390976,0.4166666567325592,,,,
19,BPIC12,Tax_Spezialized,0.6582692861557007,,,0.4166666567325592,0.7920002341270447,7.399974346160889,,
20,BPIC12,Tax_Shared,0.8244615197181702,,,0.45426511764526367,0.48953691124916077,6.726340293884277,,
21,BPIC12,Tax_Mixed,0.6613530516624451,,,0.4166666567325592,0.4126586616039276,6.562208652496338,,
22,BPIC12,Camargo_Spezialized,0.8047964572906494,0.7366923093795776,0.1721937507390976,0.4166666567325592,0.5472437143325806,7.809256076812744,,
23,BPIC12,Camargo_concat,0.7347233891487122,0.3636018633842468,0.1721937507390976,0.4166666567325592,0.7020585536956787,7.8163251876831055,,
24,BPIC12,Camargo_fullconcat,0.8297750949859619,0.14904165267944336,0.1721937507390976,0.4166666567325592,0.3657251298427582,6.62698221206665,,
25,BPIC12,MiDA,0.6814213991165161,0.14904165267944336,0.1721937507390976,0.4166666567325592,0.6944978833198547,6.55574893951416,,
26,BPIC12,MPPN,0.8520495295524597,0.7757377624511719,0.3163013458251953,0.5316206216812134,0.8695933818817139,6.719760894775391,,
27,BPIC12_A,Evermann,0.2720939815044403,0.4697442352771759,0.2373674362897873,0.3756498098373413,,,,
28,BPIC12_A,Tax_Spezialized,0.2720939815044403,,,0.3756498098373413,1.28542160987854,7.623318672180176,,
29,BPIC12_A,Tax_Shared,0.735495924949646,,,0.5120607018470764,1.260802149772644,7.574401378631592,,
30,BPIC12_A,Tax_Mixed,0.2720939815044403,,,0.3756498098373413,2.0148136615753174,8.202543258666992,,
31,BPIC12_A,Camargo_Spezialized,0.2720939815044403,0.4697442352771759,0.2373674362897873,0.3756498098373413,1.5889618396759033,9.061983108520508,,
32,BPIC12_A,Camargo_concat,0.6389062404632568,0.4697442352771759,0.2373674362897873,0.3756498098373413,2.728969097137451,7.647953510284424,,
33,BPIC12_A,Camargo_fullconcat,0.7211478352546692,0.4697442352771759,0.2691827714443207,0.4916822612285614,1.7218462228775024,7.67296838760376,,
34,BPIC12_A,MiDA,0.4252443313598633,0.4697442352771759,0.2373674362897873,0.3756498098373413,1.418865442276001,7.6030449867248535,,
35,BPIC12_A,MPPN,0.751611590385437,0.6814306378364563,0.34144312143325806,0.5131004452705383,1.4338077306747437,7.630520343780518,,
36,BPIC12_O,Evermann,0.5362402200698853,0.09256071597337723,0.18148785829544067,0.5109963417053223,,,,
37,BPIC12_O,Tax_Spezialized,0.617135226726532,,,0.5109963417053223,2.306849956512451,8.138509750366211,,
38,BPIC12_O,Tax_Shared,0.8240581154823303,,,0.5109963417053223,2.1063129901885986,7.604927062988281,,
39,BPIC12_O,Tax_Mixed,0.6169439554214478,,,0.5109963417053223,2.1936779022216797,7.601824760437012,,
40,BPIC12_O,Camargo_Spezialized,0.8240581154823303,0.3744501769542694,0.18148785829544067,0.5109963417053223,2.1677370071411133,7.804161548614502,,
41,BPIC12_O,Camargo_concat,0.785427451133728,0.3679479956626892,0.18148785829544067,0.5109963417053223,2.2666127681732178,7.872342586517334,,
42,BPIC12_O,Camargo_fullconcat,0.6764199733734131,0.3828648030757904,0.18148785829544067,0.5109963417053223,2.2525737285614014,7.596066474914551,,
43,BPIC12_O,MiDA,0.4599349796772003,0.12870529294013977,0.18148785829544067,0.5109963417053223,2.3953568935394287,7.6647186279296875,,
44,BPIC12_O,MPPN,0.8257793188095093,0.29852744936943054,0.1820615828037262,0.5109963417053223,2.3958630561828613,7.585316181182861,,
45,BPIC12_Wc,Evermann,0.7737887501716614,0.10437962412834167,0.1104462742805481,0.4353029131889343,,,,
46,BPIC12_Wc,Tax_Spezialized,0.7741211652755737,,,0.4353029131889343,1.8229336738586426,7.853347301483154,,
47,BPIC12_Wc,Tax_Shared,0.7737887501716614,,,0.4353029131889343,1.7269400358200073,7.465794563293457,,
48,BPIC12_Wc,Tax_Mixed,0.7737887501716614,,,0.4353029131889343,1.5750083923339844,7.395750045776367,,
49,BPIC12_Wc,Camargo_Spezialized,0.7737887501716614,0.10437962412834167,0.1104462742805481,0.4353029131889343,1.9336432218551636,8.256783485412598,,
50,BPIC12_Wc,Camargo_concat,0.7737887501716614,0.10437962412834167,0.15266351401805878,0.4353029131889343,1.7789738178253174,8.350940704345703,,
51,BPIC12_Wc,Camargo_fullconcat,0.7723759412765503,0.10437962412834167,0.1104462742805481,0.4353029131889343,1.6872413158416748,7.537039279937744,,
