,Dataset,Model,Next Step,Next Resource,Last Resource,Outcome,Next relative Timestamp,Duration to Outcome,Activity Suffix,Resource Suffix
0,Helpdesk,Evermann,0.7883928418159485,0.22440476715564728,0.8107143044471741,0.9940476417541504,,,,
1,Helpdesk,Tax_Spezialized,0.788095235824585,,,0.9940476417541504,7.527174949645996,7.037177562713623,,
2,Helpdesk,Tax_Shared,0.7958333492279053,,,0.9940476417541504,4.971857070922852,6.872656345367432,,
3,Helpdesk,Tax_Mixed,0.29553571343421936,,,0.9940476417541504,14.906996726989746,7.182379245758057,,
4,Helpdesk,Camargo_Spezialized,0.7883928418159485,0.22440476715564728,0.8107143044471741,0.9940476417541504,8.541550636291504,6.742406845092773,,
5,Helpdesk,Camargo_concat,0.7883928418159485,0.43244048953056335,0.8107143044471741,0.9940476417541504,7.599619388580322,6.7435197830200195,,
6,Helpdesk,Camargo_fullconcat,0.7964285612106323,0.43244048953056335,0.8107143044471741,0.9940476417541504,4.931611061096191,6.80030632019043,,
7,Helpdesk,MiDA,0.7976190447807312,0.21369047462940216,0.8107143044471741,0.9940476417541504,4.827101707458496,6.91305685043335,,
8,Helpdesk,MPPN,0.8035714030265808,0.6785714030265808,0.8517857193946838,0.9940476417541504,5.159665584564209,6.711301326751709,,
9,Mobis,Evermann,0.6380888819694519,0.16291901469230652,0.07450642436742783,0.797977864742279,,,,
10,Mobis,Tax_Spezialized,0.8673492074012756,,,0.797977864742279,3.940728187561035,28.0115909576416,,
11,Mobis,Tax_Shared,0.9331802129745483,,,0.8122348785400391,1.8692896366119385,21.878366470336914,,
12,Mobis,Tax_Mixed,0.5035881996154785,,,0.797977864742279,2.854984998703003,21.489206314086914,,
13,Mobis,Camargo_Spezialized,0.8977769017219543,0.16291901469230652,0.07450642436742783,0.797977864742279,3.6975932121276855,30.314041137695312,,
14,Mobis,Camargo_concat,0.8635537028312683,0.16291901469230652,0.07450642436742783,0.797977864742279,4.489151954650879,30.432655334472656,,
15,Mobis,Camargo_fullconcat,0.8071635961532593,0.16291901469230652,0.07450642436742783,0.797977864742279,4.896602153778076,24.368133544921875,,
16,Mobis,MiDA,0.6942557096481323,0.16291901469230652,0.07450642436742783,0.797977864742279,3.0668678283691406,24.292835235595703,,
17,Mobis,MPPN,0.9395592212677002,0.48652440309524536,0.12572959065437317,0.8114374876022339,5.521469593048096,22.124330520629883,,
18,BPIC12,Evermann,0.6276212334632874,0.14904165267944336,0.1721937507390976,0.4166666567325592,,,,
19,BPIC12,Tax_Spezialized,0.3992551565170288,,,0.4166666567325592,1.0769282579421997,7.541069030761719,,
20,BPIC12,Tax_Shared,0.8240345120429993,,,0.49070119857788086,0.6779537796974182,6.597308158874512,,
21,BPIC12,Tax_Mixed,0.7621453404426575,,,0.4166666567325592,0.3852531313896179,6.585813522338867,,
22,BPIC12,Camargo_Spezialized,0.7858193516731262,0.14904165267944336,0.1721937507390976,0.4166666567325592,0.9923083186149597,7.83080530166626,,
23,BPIC12,Camargo_concat,0.8142375946044922,0.6447955369949341,0.1721937507390976,0.4166666567325592,0.47065117955207825,7.788053512573242,,
24,BPIC12,Camargo_fullconcat,0.7719185948371887,0.14904165267944336,0.1721937507390976,0.4166666567325592,0.7386476397514343,6.621501922607422,,
25,BPIC12,MiDA,0.635733962059021,0.14904165267944336,0.1721937507390976,0.4166666567325592,0.6618062853813171,6.640607833862305,,
26,BPIC12,MPPN,0.835112452507019,0.7748837471008301,0.31091660261154175,0.526947557926178,0.7882979512214661,6.642087459564209,,
27,BPIC12_A,Evermann,0.2720939815044403,0.4697442352771759,0.2373674362897873,0.3756498098373413,,,,
28,BPIC12_A,Tax_Spezialized,0.2720939815044403,,,0.3756498098373413,1.2373102903366089,7.804258823394775,,
29,BPIC12_A,Tax_Shared,0.7547307014465332,,,0.5121647119522095,1.277443289756775,7.543234348297119,,
30,BPIC12_A,Tax_Mixed,0.2720939815044403,,,0.3756498098373413,1.992423415184021,8.19587230682373,,
31,BPIC12_A,Camargo_Spezialized,0.7372634410858154,0.4697442352771759,0.2373674362897873,0.3756498098373413,1.2514764070510864,7.669007778167725,,
32,BPIC12_A,Camargo_concat,0.72832190990448,0.4697442352771759,0.2373674362897873,0.3756498098373413,2.3108389377593994,7.67305850982666,,
33,BPIC12_A,Camargo_fullconcat,0.7062798738479614,0.4697442352771759,0.2373674362897873,0.3756498098373413,1.6569671630859375,7.658404350280762,,
