,Dataset,Model,Next Step,Next Resource,Last Resource,Outcome,Next relative Timestamp,Duration to Outcome,Activity Suffix,Resource Suffix
0,Helpdesk,Evermann,0.5291666388511658,0.21369047462940216,0.8107143044471741,0.9940476417541504,,,,
1,Helpdesk,Tax_Spezialized,0.7883928418159485,,,0.9940476417541504,7.689248561859131,7.003874778747559,,
2,Helpdesk,Tax_Shared,0.7889881134033203,,,0.9940476417541504,5.187237739562988,6.682063579559326,,
3,Helpdesk,Tax_Mixed,0.30148810148239136,,,0.9940476417541504,14.842259407043457,7.163554668426514,,
4,Helpdesk,Camargo_Spezialized,0.7877976298332214,0.22440476715564728,0.8107143044471741,0.9940476417541504,7.663917541503906,6.6400251388549805,,
5,Helpdesk,Camargo_concat,0.7526785731315613,0.43244048953056335,0.8107143044471741,0.9940476417541504,7.55971622467041,7.362246036529541,,
6,Helpdesk,Camargo_fullconcat,0.8035714030265808,0.43244048953056335,0.8107143044471741,0.9940476417541504,5.213475227355957,6.9559760093688965,,
7,Helpdesk,MiDA,0.5622023940086365,0.22440476715564728,0.8107143044471741,0.9940476417541504,4.933290481567383,6.662376403808594,,
8,Helpdesk,MPPN,0.8065476417541504,0.6907737851142883,0.831250011920929,0.9940476417541504,5.124366283416748,6.699745178222656,,
9,Mobis,Evermann,0.7002838850021362,0.16291901469230652,0.07450642436742783,0.797977864742279,,,,
10,Mobis,Tax_Spezialized,0.893790066242218,,,0.797977864742279,4.969998359680176,29.55740737915039,,
11,Mobis,Tax_Shared,0.9262909293174744,,,0.797977864742279,2.2808265686035156,21.234224319458008,,
12,Mobis,Tax_Mixed,0.6460625529289246,,,0.797977864742279,1.8869304656982422,22.544658660888672,,
13,Mobis,Camargo_Spezialized,0.898000180721283,0.16291901469230652,0.07450642436742783,0.797977864742279,4.775084495544434,30.44149398803711,,
14,Mobis,Camargo_concat,0.8746212720870972,0.16291901469230652,0.07450642436742783,0.797977864742279,5.106922626495361,28.7012939453125,,
15,Mobis,Camargo_fullconcat,0.9032628536224365,0.16291901469230652,0.07450642436742783,0.797977864742279,1.8817923069000244,25.19824981689453,,
16,Mobis,MiDA,0.7170286774635315,0.16291901469230652,0.07450642436742783,0.797977864742279,3.498513698577881,23.901161193847656,,
17,Mobis,MPPN,0.9332440495491028,0.5413516759872437,0.13555321097373962,0.8110547661781311,5.192269325256348,22.983802795410156,,
18,BPIC12,Evermann,0.7331815361976624,0.14904165267944336,0.1721937507390976,0.4166666567325592,,,,
19,BPIC12,Tax_Spezialized,0.6563478708267212,,,0.4166666567325592,0.8477989435195923,7.2339863777160645,,
20,BPIC12,Tax_Shared,0.8314593434333801,,,0.511077880859375,0.3871033787727356,6.678599834442139,,
21,BPIC12,Tax_Mixed,0.4861941337585449,,,0.4166666567325592,0.6578992605209351,6.820082187652588,,
22,BPIC12,Camargo_Spezialized,0.8052234649658203,0.14904165267944336,0.1721937507390976,0.4166666567325592,0.8242942690849304,7.883157730102539,,
23,BPIC12,Camargo_concat,0.6393159031867981,0.42088907957077026,0.1721937507390976,0.4166666567325592,0.699364423751831,8.030804634094238,,
24,BPIC12,Camargo_fullconcat,0.6673308610916138,0.28918778896331787,0.1721937507390976,0.4166666567325592,0.7159261107444763,6.579245090484619,,
25,BPIC12,MiDA,0.5468023419380188,0.14904165267944336,0.1721937507390976,0.4166666567325592,0.5988677740097046,6.695829391479492,,
26,BPIC12,MPPN,0.8495350480079651,0.774575412273407,0.3120077848434448,0.5269949436187744,0.919659435749054,6.6398186683654785,,
27,BPIC12_A,Evermann,0.2720939815044403,0.4697442352771759,0.2373674362897873,0.3756498098373413,,,,
28,BPIC12_A,Tax_Spezialized,0.2720939815044403,,,0.3756498098373413,1.4368089437484741,7.541006088256836,,
29,BPIC12_A,Tax_Shared,0.7353919744491577,,,0.4913703501224518,1.590030312538147,7.586453437805176,,
30,BPIC12_A,Tax_Mixed,0.2720939815044403,,,0.3756498098373413,2.051171064376831,8.192121505737305,,
31,BPIC12_A,Camargo_Spezialized,0.2720939815044403,0.4697442352771759,0.2373674362897873,0.3756498098373413,1.8187872171401978,7.689150333404541,,
32,BPIC12_A,Camargo_concat,0.2720939815044403,0.4697442352771759,0.2373674362897873,0.3756498098373413,1.4993342161178589,8.055685997009277,,
33,BPIC12_A,Camargo_fullconcat,0.72052401304245,0.5430442690849304,0.2373674362897873,0.3756498098373413,1.254321575164795,7.623549938201904,,
34,BPIC12_A,MiDA,0.2720939815044403,0.4697442352771759,0.2373674362897873,0.3756498098373413,1.4106724262237549,7.5894975662231445,,
35,BPIC12_A,MPPN,0.750987708568573,0.6309003829956055,0.3424828350543976,0.5191308259963989,1.3203840255737305,7.609838008880615,,
36,BPIC12_O,Evermann,0.5362402200698853,0.0634920671582222,0.18148785829544067,0.5109963417053223,,,,
37,BPIC12_O,Tax_Spezialized,0.617135226726532,,,0.5109963417053223,2.2459182739257812,7.974649429321289,,
38,BPIC12_O,Tax_Shared,0.8240581154823303,,,0.5109963417053223,2.224834680557251,7.647510528564453,,
39,BPIC12_O,Tax_Mixed,0.7129470109939575,,,0.5109963417053223,4.5444207191467285,7.98543119430542,,
40,BPIC12_O,Camargo_Spezialized,0.7890610098838806,0.36297571659088135,0.18148785829544067,0.5109963417053223,2.2720937728881836,8.026471138000488,,
41,BPIC12_O,Camargo_concat,0.789825975894928,0.3300822377204895,0.18148785829544067,0.5109963417053223,2.1829140186309814,8.12934398651123,,
42,BPIC12_O,Camargo_fullconcat,0.7886785268783569,0.24995219707489014,0.18148785829544067,0.5109963417053223,2.1874146461486816,7.662107467651367,,
43,BPIC12_O,MiDA,0.5362402200698853,0.1396060436964035,0.18148785829544067,0.5109963417053223,2.3414247035980225,7.505914211273193,,
44,BPIC12_O,MPPN,0.8263530135154724,0.6439089775085449,0.18282654881477356,0.4926372170448303,2.3536131381988525,7.5840840339660645,,
45,BPIC12_Wc,Evermann,0.7737887501716614,0.10437962412834167,0.1104462742805481,0.4353029131889343,,,,
46,BPIC12_Wc,Tax_Spezialized,0.7737887501716614,,,0.4353029131889343,1.8596341609954834,7.938007831573486,,
47,BPIC12_Wc,Tax_Shared,0.7737887501716614,,,0.5758331418037415,1.543558955192566,7.360987663269043,,
48,BPIC12_Wc,Tax_Mixed,0.7730408310890198,,,0.4353029131889343,1.6951795816421509,7.667673110961914,,
49,BPIC12_Wc,Camargo_Spezialized,0.7814344167709351,0.10437962412834167,0.1104462742805481,0.4353029131889343,1.6887195110321045,8.292007446289062,,
50,BPIC12_Wc,Camargo_concat,0.7737887501716614,0.10437962412834167,0.1104462742805481,0.4353029131889343,1.749018669128418,8.312543869018555,,
51,BPIC12_Wc,Camargo_fullconcat,0.7737887501716614,0.10437962412834167,0.1104462742805481,0.4353029131889343,1.779231309890747,7.40931510925293,,
52,BPIC12_Wc,MiDA,0.8241502642631531,0.10437962412834167,0.14925621449947357,0.4353029131889343,1.7401556968688965,7.3555169105529785,,
53,BPIC12_Wc,MPPN,0.822737455368042,0.24765229225158691,0.15989363193511963,0.568602979183197,1.758196234703064,7.468958854675293,,
54,BPIC13_CP,Evermann,0.5245901346206665,0.08582449704408646,0.21118611097335815,1.0,,,,
55,BPIC13_CP,Tax_Spezialized,0.5245901346206665,,,1.0,49.67769241333008,141.33639526367188,,
56,BPIC13_CP,Tax_Shared,0.4927676022052765,,,1.0,47.67201614379883,177.01478576660156,,
57,BPIC13_CP,Tax_Mixed,0.3105110824108124,,,1.0,112.87981414794922,175.6251983642578,,
58,BPIC13_CP,Camargo_Spezialized,0.5245901346206665,0.08582449704408646,0.21118611097335815,1.0,53.413326263427734,135.993896484375,,
59,BPIC13_CP,Camargo_concat,0.5245901346206665,0.08582449704408646,0.21118611097335815,1.0,55.10447692871094,136.51028442382812,,
60,BPIC13_CP,Camargo_fullconcat,0.5081967115402222,0.15814851224422455,0.21118611097335815,1.0,69.20745086669922,128.05116271972656,,
61,BPIC13_CP,MiDA,0.3105110824108124,0.08582449704408646,0.21118611097335815,1.0,50.82648849487305,133.6723175048828,,
62,BPIC13_CP,MPPN,0.5602700114250183,0.14079074561595917,0.21118611097335815,1.0,59.511260986328125,132.41787719726562,,
63,BPIC17_O,Evermann,0.8176010847091675,0.06536705046892166,0.07039783149957657,0.41844838857650757,,,,
64,BPIC17_O,Tax_Spezialized,0.7019593715667725,,,0.4625670313835144,3.5711817741394043,9.623919486999512,,
65,BPIC17_O,Tax_Shared,0.8176010847091675,,,0.5190640091896057,3.4914650917053223,9.461134910583496,,
66,BPIC17_O,Tax_Mixed,0.8176010847091675,,,0.4625670313835144,3.877581834793091,9.738836288452148,,
