,Dataset,Model,Next Step,Next Resource,Last Resource,Outcome,Next relative Timestamp,Duration to Outcome,Activity Suffix,Resource Suffix
0,Helpdesk,Evermann,0.6907737851142883,0.22440476715564728,0.8107143044471741,0.9940476417541504,,,,
1,Helpdesk,Tax_Spezialized,0.7877976298332214,,,0.9940476417541504,7.599521160125732,6.612781524658203,,
2,Helpdesk,Tax_Shared,0.7946428656578064,,,0.9940476417541504,4.978724479675293,6.599049091339111,,
3,Helpdesk,Tax_Mixed,0.30148810148239136,,,0.9940476417541504,14.770764350891113,7.188344955444336,,
4,Helpdesk,Camargo_Spezialized,0.555654764175415,0.33571428060531616,0.8107143044471741,0.9940476417541504,9.351677894592285,6.611352920532227,,
5,Helpdesk,Camargo_concat,0.7958333492279053,0.4318452477455139,0.8107143044471741,0.9940476417541504,7.587482929229736,6.704836845397949,,
6,Helpdesk,Camargo_fullconcat,0.8011904954910278,0.43244048953056335,0.8107143044471741,0.9940476417541504,5.054303169250488,7.103470325469971,,
7,Helpdesk,MiDA,0.788690447807312,0.43244048953056335,0.8107143044471741,0.9940476417541504,4.962821006774902,6.492680072784424,,
8,Helpdesk,MPPN,0.7967261672019958,0.6898809671401978,0.8508928418159485,0.9940476417541504,5.240474224090576,6.544765472412109,,
9,Mobis,Evermann,0.8784167170524597,0.16291901469230652,0.07450642436742783,0.797977864742279,,,,
10,Mobis,Tax_Spezialized,0.9216980934143066,,,0.797977864742279,2.1525871753692627,29.365440368652344,,
11,Mobis,Tax_Shared,0.9284917116165161,,,0.797977864742279,1.9356684684753418,20.934423446655273,,
12,Mobis,Tax_Mixed,0.2967818081378937,,,0.797977864742279,3.3775885105133057,20.733327865600586,,
13,Mobis,Camargo_Spezialized,0.8497432470321655,0.16291901469230652,0.07450642436742783,0.797977864742279,5.167999267578125,30.351335525512695,,
14,Mobis,Camargo_concat,0.7769272327423096,0.16291901469230652,0.07450642436742783,0.797977864742279,4.727252006530762,30.21764373779297,,
15,Mobis,Camargo_fullconcat,0.7834656834602356,0.16291901469230652,0.07450642436742783,0.797977864742279,3.381807565689087,24.34678077697754,,
16,Mobis,MiDA,0.7255446314811707,0.16291901469230652,0.07450642436742783,0.797977864742279,2.386716604232788,24.341053009033203,,
17,Mobis,MPPN,0.9325742125511169,0.5527063012123108,0.0990016907453537,0.8112142086029053,5.081185340881348,22.271799087524414,,
18,BPIC12,Evermann,0.5615096092224121,0.14904165267944336,0.1721937507390976,0.4166666567325592,,,,
19,BPIC12,Tax_Spezialized,0.5941977500915527,,,0.4166666567325592,0.6802875995635986,7.627010345458984,,
20,BPIC12,Tax_Shared,0.8133124709129333,,,0.4871904253959656,0.7671223878860474,6.681033134460449,,
21,BPIC12,Tax_Mixed,0.4600057005882263,,,0.4166666567325592,0.8369801044464111,6.628781318664551,,
